customer_city,unique_customers,total_orders,total_revenue,latitude,longitude,avg_order_value,avg_customer_value
governador portela,2,2,120.58000000000001,-22.476992225389477,-43.499274199645704,60.290000000000006,60.290000000000006
governador valadares,81,81,14578.59,-18.88268446141801,-41.97266573050763,179.9825925925926,179.9825925925926
grajau,2,2,426.61,-5.817305107497372,-46.145619493592214,213.305,213.305
gramado,13,13,1629.72,-29.38173761566205,-50.87401159925631,125.36307692307693,125.36307692307693
gramado dos loureiros,1,1,237.54,-27.441895840657565,-52.91480070999014,237.54,237.54
grandes rios,1,1,106.8,-24.15085116275822,-51.496235514159395,106.8,106.8
granja,3,3,318.56,-3.1306389318396124,-40.84321613776741,106.18666666666667,106.18666666666667
grao mogol,1,1,117.85,,,117.85,117.85
grao para,2,2,101.72999999999999,,,50.864999999999995,50.864999999999995
gravata,5,5,1065.87,-8.205344041707393,-35.567699338466774,213.17399999999998,213.17399999999998
gravatai,54,54,12921.02,-29.930451469338973,-51.016480278435175,239.27814814814815,239.27814814814815
gravatal,3,3,170.83,-28.328525261018964,-49.049950172418896,56.943333333333335,56.943333333333335
guabiju,1,1,51.83,-28.542458167831455,-51.691383578716206,51.83,51.83
guabiruba,3,3,501.67,-27.08859875159925,-48.979598059470185,167.22333333333333,167.22333333333333
guacui,9,9,4035.8199999999997,-20.772595022149183,-41.67503440435154,448.4244444444444,448.4244444444444
guaiba,15,15,3086.9900000000002,-30.12144987062962,-51.336325678972145,205.79933333333335,205.79933333333335
guaicara,3,3,348.96000000000004,-21.62209955605368,-49.79596177560379,116.32000000000001,116.32000000000001
guaira,27,27,5768.469999999999,-22.205867326234326,-51.28565815143929,213.64703703703702,213.64703703703702
guairaca,1,1,200.88,-22.938666076014126,-52.68734913823053,200.88,200.88
guaiuba,1,1,375.26,-4.044251951370843,-38.64285520147742,375.26,375.26
guamare,1,1,190.59,,,190.59,190.59
guamiranga,1,1,284.89,-25.190694754814267,-50.80936362188927,284.89,284.89
guanambi,24,24,4005.68,-14.223207197286886,-42.78339770003472,166.90333333333334,166.90333333333334
guanhaes,9,9,1008.1800000000001,-18.775765183946625,-42.93166199720478,112.02000000000001,112.02000000000001
guapiacu,2,2,510.74,-20.79454306878388,-49.224623059021205,255.37,255.37
guapiara,1,1,114.15,-24.187719198391974,-48.53143054189904,114.15,114.15
guapimirim,9,9,1470.62,-22.55482994355208,-42.987259126489306,163.4022222222222,163.4022222222222
guapo,3,3,403.96000000000004,-16.836710815613895,-49.53609910657,134.65333333333334,134.65333333333334
guapore,6,6,845.12,-28.847955903125882,-51.8917464129751,140.85333333333332,140.85333333333332
guara,5,5,2061.0,-18.123895058865443,-47.90994226737207,412.2,412.2
guarabira,5,5,392.16999999999996,-6.85209256062919,-35.4909215116945,78.434,78.434
guaracai,3,3,986.0699999999999,-21.03322283931103,-51.20801738963665,328.69,328.69
guaraci,1,1,349.12,-21.732626653403713,-50.29681585236986,349.12,349.12
guaraciaba,3,3,320.31,-23.58540100829538,-48.26544920322964,106.77,106.77
guaraciaba do norte,2,2,368.34000000000003,-4.168617502766975,-40.767751448918865,184.17000000000002,184.17000000000002
guarai,1,1,182.7,,,182.7,182.7
guaramirim,8,8,1460.79,-26.473533296244547,-48.983797686859155,182.59875,182.59875
guaranesia,5,5,737.72,-21.301969203940768,-46.79344313786243,147.544,147.544
guarani,5,5,2352.81,-21.35615246227957,-43.04869152191265,470.562,470.562
guarani das missoes,1,1,56.900000000000006,-28.143666211720422,-54.55843651763893,56.900000000000006,56.900000000000006
guaraniacu,4,4,358.25,-25.100336231545356,-52.868746178176,89.5625,89.5625
guaranta,5,5,715.01,-21.894657525052196,-49.589140124912454,143.002,143.002
guaranta do norte,3,3,278.81,-9.948276680421024,-54.901270478937796,92.93666666666667,92.93666666666667
guarapari,30,30,5837.84,-20.662484336674147,-40.504685598188715,194.59466666666668,194.59466666666668
guarapuava,32,32,5312.09,-25.38667457259999,-51.47655437856292,166.0028125,166.0028125
guaraquecaba,1,1,63.37,-25.29716208409316,-48.324484470429816,63.37,63.37
guarara,1,1,204.55,-21.728990777739167,-43.041786807641536,204.55,204.55
guararapes,8,8,2812.62,-21.250586660628578,-50.6464450392542,351.5775,351.5775
guararema,9,9,1023.93,-23.404915542335686,-46.04306997289354,113.77,113.77
guaratinga,1,1,29.78,-16.583956840301944,-39.781496934200064,29.78,29.78
guaratingueta,55,55,13826.93,-22.799630213074884,-45.19764282877837,251.39872727272729,251.39872727272729
guaratuba,3,3,349.99,-25.887866961664873,-48.58448614693001,116.66333333333334,116.66333333333334
guarda-mor,2,2,123.10999999999999,-17.769317756643446,-47.09820110670162,61.55499999999999,61.55499999999999
guarei,3,3,883.08,,,294.36,294.36
guariba,8,8,686.85,-21.36350170979939,-48.22960077888057,85.85625,85.85625
guariroba,1,1,134.27,,,134.27,134.27
guaruja,106,106,15483.85,-23.968755562915447,-46.261464063065645,146.07405660377358,146.07405660377358
guaruja do sul,1,1,65.88,-26.38789923557979,-53.52755352346349,65.88,65.88
guarulhos,694,694,124781.7,-23.446956482751986,-46.497971800117284,179.8007204610951,179.8007204610951
guassusse,1,1,169.92,,,169.92,169.92
guatapara,1,1,87.97,,,87.97,87.97
guaxupe,21,21,5562.94,,,264.90190476190475,264.90190476190475
guia lopes da laguna,1,1,48.22,-21.465810035141246,-56.100716453723635,48.22,48.22
guidoval,1,1,162.19,-21.151155225515186,-42.79789725788338,162.19,162.19
guimaraes,1,1,252.11,-2.1312850313634097,-44.61132294153788,252.11,252.11
guimarania,3,3,546.33,,,182.11,182.11
guinda,1,1,47.11,,,47.11,47.11
gurupi,11,11,2075.24,-11.727022910298103,-49.06986254791021,188.6581818181818,188.6581818181818
guzolandia,1,1,143.31,-20.648744141754808,-50.65988903151416,143.31,143.31
herculandia,3,3,220.64,-22.00349486530187,-50.38773723913576,73.54666666666667,73.54666666666667
herval d'oeste,4,4,2472.67,-27.173580626008164,-51.49262118869298,618.1675,618.1675
hidreletrica tucurui,1,1,67.02,-3.765915836004837,-49.67587690467607,67.02,67.02
hidrolandia,5,5,662.72,-16.96259552661788,-49.229260118829394,132.544,132.544
hidrolina,1,1,87.35,-14.72203312995615,-49.46887210409343,87.35,87.35
holambra,15,15,2198.08,-22.633046009436132,-47.05260391223774,146.53866666666667,146.53866666666667
holambra ii,2,2,224.48000000000002,-22.994218604184134,-47.5914471384281,112.24000000000001,112.24000000000001
horizonte,4,4,338.54,-4.10198669486758,-38.49193181255905,84.635,84.635
horizontina,5,5,878.27,-27.627277989445286,-54.31036031755507,175.654,175.654
hortolandia,76,76,8787.69,-22.877329598576523,-47.21466813762085,115.62750000000001,115.62750000000001
hulha negra,1,1,372.06,-31.401705514245453,-53.87636237472542,372.06,372.06
humaita,2,2,349.43,-27.565536304874897,-53.96957357591706,174.715,174.715
iacanga,3,3,252.44,-21.892163263400608,-49.02157232007048,84.14666666666666,84.14666666666666
iaciara,2,2,752.03,-14.100739692965762,-46.634243522419354,376.015,376.015
iacri,2,2,81.62,-21.858044927179165,-50.688853689418565,40.81,40.81
iacu,2,2,385.32,-12.771217629932794,-40.2098717811214,192.66,192.66
iapu,1,1,116.21,-19.437654649170216,-42.21351665424961,116.21,116.21
iati,3,3,807.24,-9.055876450755328,-36.85541970739244,269.08,269.08
ibaiti,7,7,640.4399999999999,-23.774637835786525,-50.209251072481045,91.49142857142856,91.49142857142856
ibarama,1,1,167.92,-29.42229433913953,-53.12734721645147,167.92,167.92
ibate,9,9,1476.12,,,164.01333333333332,164.01333333333332
ibateguara,1,1,54.99,-8.968582603504943,-35.92588221696495,54.99,54.99
ibatiba,8,8,1578.9999999999998,-20.233854705661063,-41.506817883423714,197.37499999999997,197.37499999999997
ibema,1,1,173.89,-25.11697346722494,-53.01516267584668,173.89,173.89
ibertioga,1,1,181.21,-21.433481249136186,-43.96320596072962,181.21,181.21
ibia,5,5,1543.3000000000002,-19.515039180739823,-46.56160823512746,308.66,308.66
ibiaca,1,1,205.43,-28.057224427694077,-51.8561238492932,205.43,205.43
ibiai,2,2,361.53,-16.86254234593388,-44.882300942726836,180.765,180.765
ibiam,2,2,245.6,-27.180929526447667,-51.2373440328739,122.8,122.8
ibiapina,2,2,172.18,-3.924749169815321,-40.893261936065585,86.09,86.09
ibiassuce,1,1,156.19,-14.271363104530465,-42.257055285315005,156.19,156.19
ibicarai,4,4,387.07,,,96.7675,96.7675
ibicoara,1,1,31.19,-13.387054558687607,-41.317665709056534,31.19,31.19
ibipitanga,1,1,96.44,-12.880391836349748,-42.487106973852654,96.44,96.44
ibipora,5,5,1816.37,-23.269435103279353,-51.05294039540039,363.274,363.274
ibira,5,5,642.92,-21.08270714593196,-49.239534252796,128.584,128.584
ibiraci,3,3,394.28999999999996,-20.46391948054387,-47.12569004208968,131.42999999999998,131.42999999999998
ibiraiaras,1,1,238.63,-28.371375016977016,-51.6369959466755,238.63,238.63
ibirama,6,6,1121.1399999999999,-27.056581698958887,-49.525381289507145,186.85666666666665,186.85666666666665
ibirarema,4,4,469.34000000000003,-22.81366708036613,-50.07278787064314,117.33500000000001,117.33500000000001
ibirataia,1,1,50.03,-14.067913952984231,-39.63991258475436,50.03,50.03
ibirite,29,29,4426.67,-20.00928918558271,-44.068786622508696,152.64379310344827,152.64379310344827
ibiruba,12,12,2711.48,,,225.95666666666668,225.95666666666668
ibitiara,1,1,157.28,-12.620603869118954,-42.23648302399432,157.28,157.28
ibitinga,13,13,2352.5,-21.75732063771276,-48.82974353343716,180.96153846153845,180.96153846153845
ibitioca,1,1,244.91,,,244.91,244.91
ibitiuva,1,1,27.69,-19.886870655426726,-47.01635693205662,27.69,27.69
ibiuna,18,18,2943.72,-23.66029740274755,-47.21680387588347,163.54,163.54
ibotirama,4,4,372.06,-12.173954820936972,-43.21478059581289,93.015,93.015
icara,8,8,2498.61,-23.17058089313266,-51.635534570190536,312.32625,312.32625
icarai de minas,2,2,313.03,,,156.515,156.515
icem,5,5,517.15,-20.34044521838111,-49.19827509378191,103.42999999999999,103.42999999999999
ichu,1,1,47.78,-11.747866378230363,-39.192356475836924,47.78,47.78
ico,4,4,1002.53,-6.400125364972757,-38.86025558900954,250.6325,250.6325
iconha,3,3,289.66,-20.78929879189499,-40.813398471593935,96.55333333333334,96.55333333333334
ielmo marinho,1,1,188.27,-5.823806150301517,-35.552830968995934,188.27,188.27
iepe,1,1,61.79,-22.660352151128926,-51.07532266006208,61.79,61.79
igaracu do tiete,1,1,25.09,-22.516187213174263,-48.56280548602923,25.09,25.09
igarapava,2,2,239.45,-20.04272970102337,-47.75051449522856,119.725,119.725
igarape,6,6,2153.8399999999997,,,358.9733333333333,358.9733333333333
igarape-miri,1,1,65.03,-1.9798988374210003,-48.959710972774644,65.03,65.03
igarassu,5,5,724.31,-7.844492109939493,-34.911575223210335,144.862,144.862
igarata,5,5,843.87,-23.20504089340484,-46.153200257829695,168.774,168.774
igrapiuna,1,1,52.05,-13.822787464806243,-39.14218825449215,52.05,52.05
igreja nova,2,2,315.90999999999997,-10.127806364224021,-36.656142812793526,157.95499999999998,157.95499999999998
igrejinha,11,11,1822.92,-29.571977530057968,-50.79472976396335,165.72,165.72
iguaba grande,11,11,2125.8,-22.839226507396567,-42.22206859801616,193.25454545454548,193.25454545454548
iguai,1,1,265.6,-14.753643482048275,-40.08891456033339,265.6,265.6
iguape,8,8,851.81,-24.704619558438885,-47.55535990452377,106.47625,106.47625
iguatama,2,2,147.21,-20.172208868562752,-45.71208159060175,73.605,73.605
iguatu,5,5,756.71,-8.402986302973224,-40.833569069397704,151.342,151.342
ijui,28,28,7179.49,-28.38782850412007,-53.91593589989314,256.41035714285715,256.41035714285715
ilha comprida,1,1,119.18,-24.747920440490358,-47.556163577110816,119.18,119.18
ilha de itamaraca,3,3,414.56,-7.757660338211557,-34.833207630287696,138.18666666666667,138.18666666666667
ilha dos valadares,1,1,93.59,42.18400274298598,-8.723762147513938,93.59,93.59
ilha solteira,13,13,1926.73,-20.42888720023577,-51.34047020675736,148.21,148.21
ilhabela,31,31,2996.58,-23.814526222798346,-45.36872586432739,96.66387096774193,96.66387096774193
ilheus,34,34,6867.84,-14.797551373689814,-39.04490275826978,201.99529411764706,201.99529411764706
ilhota,2,2,560.3,-26.90254914135655,-48.82509102445541,280.15,280.15
ilopolis,1,1,76.27,-28.927862090986636,-52.126594374816946,76.27,76.27
imaculada,1,1,218.72,-7.387134648529148,-37.508443536306565,218.72,218.72
imbau,2,2,154.87,-24.448271673804697,-50.755240734688414,77.435,77.435
imbe,8,8,2102.79,-29.949823496703946,-50.1191400783446,262.84875,262.84875
imbe de minas,1,1,169.15,,,169.15,169.15
imbituba,21,21,2705.65,-28.23188261767477,-48.67933195388162,128.84047619047618,128.84047619047618
imbituva,3,3,190.97,-25.229677010502076,-50.60389689507097,63.656666666666666,63.656666666666666
imbuia,2,2,181.71,-27.488732698081158,-49.422243993002034,90.855,90.855
imigrante,2,2,270.62,-29.345230455593615,-51.76658692040368,135.31,135.31
imperatriz,16,16,2725.02,-5.512330538439207,-47.47488107327526,170.31375,170.31375
inacio martins,4,4,279.89,-25.57805435780927,-51.08117606039539,69.9725,69.9725
inaciolandia,2,2,889.88,-18.48685825006419,-49.992163905602446,444.94,444.94
inaja,2,2,90.3,,,45.15,45.15
inconfidentes,2,2,961.9699999999999,-22.319460242978675,-46.325909545234715,480.98499999999996,480.98499999999996
indaial,12,12,1955.9,-26.894456635021687,-49.240336777845506,162.99166666666667,162.99166666666667
indaiatuba,151,151,34359.72,-23.095046191480456,-47.20717190954364,227.54781456953643,227.54781456953643
indiana,1,1,32.69,-22.174900699885658,-51.2555370863029,32.69,32.69
indianopolis,2,2,167.32999999999998,-23.47947833132236,-52.697441776738174,83.66499999999999,83.66499999999999
indiapora,2,2,240.48999999999998,-19.979386646547788,-50.28778912387406,120.24499999999999,120.24499999999999
indiara,2,2,127.05,-17.14472752992358,-49.99164121081042,63.525,63.525
inga,1,1,169.99,,,169.99,169.99
ingai,1,1,109.38,-21.40247034075929,-44.92081235917165,109.38,109.38
inhambupe,3,3,228.91,-11.788063884310118,-38.35536601172614,76.30333333333333,76.30333333333333
inhapi,1,1,221.88,-9.222300970685877,-37.74833004472581,221.88,221.88
inhapim,5,5,445.1,-19.546635831295774,-42.112670848873115,89.02000000000001,89.02000000000001
inhauma,1,1,43.27,-19.49315742171089,-44.3876349245142,43.27,43.27
inhumas,10,10,668.96,-16.361253921121996,-49.497142785853114,66.896,66.896
inimutaba,2,2,558.4100000000001,-18.730595465522875,-44.36156882980409,279.20500000000004,279.20500000000004
inubia paulista,2,2,200.78,-21.769363742814342,-50.961958450969824,100.39,100.39
iomere,1,1,63.79,-27.00190811571919,-51.24030088969536,63.79,63.79
ipaba,5,5,1600.3,-19.415825523070794,-42.41082528054917,320.06,320.06
ipameri,4,4,1323.6499999999999,-17.708782130349086,-48.15033976578793,330.91249999999997,330.91249999999997
ipanema,2,2,671.54,-19.800222704580385,-41.71530616082554,335.77,335.77
ipaporanga,2,2,453.81,-4.908117299278558,-40.7625212685025,226.905,226.905
ipatinga,90,90,18439.39,-19.460858316708794,-42.55653921573022,204.8821111111111,204.8821111111111
ipaussu,3,3,595.1800000000001,-23.055151680595838,-49.62719098425694,198.39333333333335,198.39333333333335
ipe,2,2,229.22000000000003,-28.8019037608538,-51.28985837084383,114.61000000000001,114.61000000000001
ipero,10,10,1343.3500000000001,,,134.335,134.335
ipiabas,1,1,158.85,-22.37702555839219,-43.86829218461353,158.85,158.85
ipiacu,1,1,138.08,,,138.08,138.08
ipiau,3,3,253.68,-14.134256363320025,-39.73628797573608,84.56,84.56
ipira,6,6,2169.27,-19.780407593964494,-45.75783790976304,361.545,361.545
ipiranga,2,2,143.95,-25.022628757610597,-50.58376883432753,71.975,71.975
ipiranga do sul,1,1,133.25,-27.936725922298304,-52.42664404208648,133.25,133.25
ipojuca,7,7,712.9000000000001,-8.441865196198224,-35.031331015635566,101.84285714285716,101.84285714285716
ipora,11,11,1489.45,-16.439020898982182,-51.116655962451055,135.40454545454546,135.40454545454546
ipora do oeste,6,6,615.23,-26.987999188007993,-53.53230099043113,102.53833333333334,102.53833333333334
ipu,2,2,259.61,-4.327048757984197,-40.71134544089484,129.805,129.805
ipua,4,4,12511.68,-20.445531132262545,-48.01402332006467,3127.92,3127.92
ipubi,2,2,348.03999999999996,-7.6474488035825425,-40.15244315280836,174.01999999999998,174.01999999999998
ipueira,1,1,228.57,-6.815904085880835,-37.19881332377273,228.57,228.57
ipueiras,2,2,1013.0,-4.543939654370731,-40.71363226856552,506.5,506.5
ipumirim,2,2,97.85,-27.075329065215705,-52.136377847019,48.925,48.925
iracema,2,2,308.77,-1.821723796576112,-49.682679936873654,154.385,154.385
iracemapolis,6,6,390.38,,,65.06333333333333,65.06333333333333
irai de minas,1,1,455.83,-18.986054664753812,-47.4632510481309,455.83,455.83
iramaia,2,2,199.37,-13.2937085863723,-40.957560340136084,99.685,99.685
irani,4,4,372.32,-27.023931839576488,-51.89536408227146,93.08,93.08
irapua,2,2,104.19,-21.279643359261573,-49.40931193941115,52.095,52.095
irapuru,6,6,985.29,-21.567726660682457,-51.351473550151816,164.215,164.215
iraquara,1,1,126.42,-12.246594899548208,-41.60307066374758,126.42,126.42
irara,2,2,222.82,-12.04412989993678,-38.765646816856666,111.41,111.41
irati,13,13,1321.87,-26.065117058608656,-51.77272867273655,101.68230769230769,101.68230769230769
iraucuba,1,1,77.03,,,77.03,77.03
irece,8,8,10522.22,-11.304164446373443,-41.855805030013435,1315.2775,1315.2775
irupi,1,1,56.36,-20.345803660646123,-41.64094155038808,56.36,56.36
isaias coelho,1,1,209.46,,,209.46,209.46
itaara,1,1,73.15,-29.5968016501597,-53.76801100248575,73.15,73.15
itabaiana,5,5,1365.77,-10.563008550856887,-37.285641658240756,273.154,273.154
